epoch,train_loss,val_loss,val_mae,val_mae_real,lr,elapsed_s,mae_zpve,mae_Cv,mae_gap,mae_G,mae_HOMO,mae_U,mae_alpha,mae_U0,mae_H,mae_LUMO,mae_mu,mae_R2,r2_zpve,r2_Cv,r2_gap,r2_G,r2_HOMO,r2_U,r2_alpha,r2_U0,r2_H,r2_LUMO,r2_mu,r2_R2
52,0.01682503403872442,0.021859959353800733,0.08368533849716187,5.942989349365234,0.0003499999999999995,2284.5,0.047989603132009506,0.0817791000008583,0.08678943663835526,0.02401452697813511,0.1391540765762329,0.02125113643705845,0.07152366638183594,0.02145306020975113,0.022226616740226746,0.09015516191720963,0.23369859158992767,0.16418899595737457,0.994378387928009,0.9819514155387878,0.9851049184799194,0.9979549646377563,0.9625688791275024,0.998173713684082,0.9850958585739136,0.9982041716575623,0.9980937242507935,0.9838621616363525,0.8752294182777405,0.9377947449684143
53,0.016607887756570225,0.02222650740294729,0.08436616510152817,5.918501377105713,0.0003499999999999995,2327.2,0.048151303082704544,0.08283722400665283,0.0881270244717598,0.024457937106490135,0.13699141144752502,0.022485854104161263,0.07119520753622055,0.02390599250793457,0.022427033632993698,0.09299330413341522,0.23697490990161896,0.16184674203395844,0.9942734241485596,0.9813119173049927,0.9850348234176636,0.9979206919670105,0.9630430936813354,0.9980130791664124,0.9850643277168274,0.9979037046432495,0.9980391263961792,0.9835390448570251,0.8726035356521606,0.9377818703651428
54,0.016330468134664676,0.022154781325769583,0.083392433822155,5.8474040031433105,0.0003499999999999995,2369.3,0.04986579343676567,0.07999763637781143,0.08656028658151627,0.02045624703168869,0.13816460967063904,0.02155374363064766,0.07196161895990372,0.021449582651257515,0.021703604608774185,0.08929809182882309,0.23740600049495697,0.162292018532753,0.9936277270317078,0.9814377427101135,0.9854760766029358,0.9982353448867798,0.9638047218322754,0.9982172846794128,0.9842395186424255,0.9981496334075928,0.9982171654701233,0.9844861626625061,0.8724570870399475,0.9364571571350098
55,0.01616439569333267,0.021745081301878782,0.08437248319387436,5.862812042236328,0.0003499999999999995,2412.0,0.055859751999378204,0.08486606180667877,0.085082046687603,0.022182796150445938,0.13867919147014618,0.022020801901817322,0.0769893229007721,0.021009672433137894,0.02160845324397087,0.09078726917505264,0.23128779232501984,0.1620965301990509,0.9930605292320251,0.9814842343330383,0.9859517812728882,0.9982463717460632,0.9625150561332703,0.9982204437255859,0.9841284155845642,0.9982333779335022,0.9982109665870667,0.9839982390403748,0.8763673305511475,0.9384714961051941
56,0.016079054992372048,0.022230301934506855,0.08489186316728592,6.2055816650390625,0.0003499999999999995,2454.1,0.051902301609516144,0.08595201373100281,0.08487243950366974,0.023140892386436462,0.13681812584400177,0.023612521588802338,0.07405593991279602,0.02258942276239395,0.02268342487514019,0.08803366124629974,0.2332334667444229,0.17180821299552917,0.9931252598762512,0.9792764782905579,0.9854483604431152,0.9979581236839294,0.96328204870224,0.9978989362716675,0.98382169008255,0.9979267120361328,0.9979997277259827,0.9843364953994751,0.8752264380455017,0.9333271980285645
57,0.015788942431719,0.021808039303579364,0.08336751908063889,5.946966648101807,0.0003499999999999995,2496.5,0.04903238266706467,0.08518582582473755,0.08643030375242233,0.02283555455505848,0.13458184897899628,0.022888578474521637,0.07171408087015152,0.022894175723195076,0.02201562002301216,0.08805400878190994,0.23104222118854523,0.16373564302921295,0.9934486746788025,0.9794496893882751,0.9856289625167847,0.9976549744606018,0.9648643732070923,0.9977526068687439,0.9833866953849792,0.9976456165313721,0.9977901577949524,0.9848730564117432,0.8769782185554504,0.9357777237892151
58,0.015705583995670302,0.021314133286730656,0.08281880617141724,5.899293422698975,0.0003499999999999995,2539.1,0.05035991966724396,0.08042390644550323,0.08672118186950684,0.02219388447701931,0.138140007853508,0.020148593932390213,0.07123009860515594,0.02196171134710312,0.020324984565377235,0.08797556161880493,0.2300785481929779,0.16426733136177063,0.9941570162773132,0.9826902151107788,0.9852232933044434,0.9982523322105408,0.9631979465484619,0.9983614087104797,0.9853997230529785,0.9982103109359741,0.9984250068664551,0.9847080111503601,0.8793190717697144,0.9377533793449402
59,0.015476557644533819,0.022528116272527668,0.08697973936796188,6.285242557525635,0.0003499999999999995,2581.6,0.05902591720223427,0.09253968298435211,0.08558455854654312,0.026189902797341347,0.13575398921966553,0.02526557259261608,0.07839655131101608,0.02409316599369049,0.026517661288380623,0.08856872469186783,0.2309967279434204,0.170824334025383,0.990686297416687,0.9751222729682922,0.9856374859809875,0.9972144365310669,0.9645220637321472,0.9973344206809998,0.9801218509674072,0.9974561333656311,0.9972949028015137,0.9846749901771545,0.8761236667633057,0.932991623878479
60,0.015452872614051554,0.0224552187056619,0.08819055557250977,6.297754764556885,0.0003499999999999995,2623.9,0.06550098955631256,0.09394914656877518,0.08492020517587662,0.026362339034676552,0.13705000281333923,0.026708338409662247,0.08397357910871506,0.02661263570189476,0.025371607393026352,0.08803701400756836,0.22977304458618164,0.1700276881456375,0.9910604357719421,0.9755278825759888,0.985779345035553,0.9970926642417908,0.9636082649230957,0.9969136714935303,0.9798536896705627,0.997038722038269,0.9971690773963928,0.9845717549324036,0.877636194229126,0.9322602152824402
61,0.015116503994532422,0.02143873573101705,0.08124176412820816,5.747228145599365,0.0003499999999999995,2666.6,0.045367538928985596,0.07885705679655075,0.085382841527462,0.018865562975406647,0.13635386526584625,0.020481862127780914,0.06826292723417282,0.021347256377339363,0.01931673102080822,0.08820751309394836,0.23156727850437164,0.16089072823524475,0.9949808120727539,0.9829862713813782,0.9856531023979187,0.9984657764434814,0.963885486125946,0.998407781124115,0.986151397228241,0.9983958601951599,0.9985102415084839,0.9846712946891785,0.8756387233734131,0.9395372271537781
62,0.015017214067683065,0.02151969204816636,0.08236495405435562,5.876693248748779,0.0003499999999999995,2709.2,0.0502265989780426,0.08074206113815308,0.08466462790966034,0.021528953686356544,0.13735228776931763,0.020206699147820473,0.07155869156122208,0.020497526973485947,0.021177511662244797,0.08690774440765381,0.22958436608314514,0.16393236815929413,0.9939889907836914,0.981845498085022,0.985908567905426,0.9981690049171448,0.9635042548179626,0.9981637597084045,0.9849674105644226,0.9981990456581116,0.9981910586357117,0.9851011037826538,0.8766851425170898,0.9392618536949158
63,0.01483686573100814,0.021522806258998585,0.08407633751630783,5.993954181671143,0.0003499999999999995,2751.2,0.05073223263025284,0.09026689827442169,0.08429132401943207,0.023501407355070114,0.13388709723949432,0.022467415779829025,0.07596384733915329,0.024103473871946335,0.022549988701939583,0.08991502225399017,0.22674116492271423,0.1644960194826126,0.9933496713638306,0.9786365032196045,0.9858261346817017,0.9976974129676819,0.9648768901824951,0.9977404475212097,0.9823685884475708,0.9976672530174255,0.9978005886077881,0.9840151071548462,0.8809583783149719,0.936222493648529
64,0.014567201651090668,0.020736579184431947,0.0824139341711998,5.7753119468688965,0.0003499999999999995,2793.5,0.05042232573032379,0.08548633754253387,0.08306342363357544,0.020717287436127663,0.1350138932466507,0.020769529044628143,0.07742939889431,0.02151162177324295,0.020113343372941017,0.08739911019802094,0.22655972838401794,0.16048124432563782,0.9940102100372314,0.9819200038909912,0.9862257242202759,0.9983759522438049,0.9644115567207336,0.9984004497528076,0.9847239851951599,0.9982834458351135,0.9984821081161499,0.9849310517311096,0.8829871416091919,0.9395678043365479
65,0.014367079818317452,0.02041488713913334,0.08254369348287582,5.962228298187256,0.00024499999999999967,2835.6,0.05274401232600212,0.08324925601482391,0.08437725901603699,0.022629301995038986,0.13693293929100037,0.021738296374678612,0.0707288384437561,0.02127859555184841,0.02073235996067524,0.08817429840564728,0.22213229537010193,0.1658068597316742,0.9937401413917542,0.9807395339012146,0.9859048128128052,0.9979797601699829,0.9639281034469604,0.9980432391166687,0.9851210713386536,0.9981196522712708,0.9982599020004272,0.9845574498176575,0.8877837061882019,0.9386652112007141
66,0.013044305127994793,0.01908261559124983,0.07802775502204895,5.536884307861328,0.00024499999999999967,2877.8,0.04526486247777939,0.07624229788780212,0.08632468432188034,0.01877955161035061,0.13423490524291992,0.018537815660238266,0.06589266657829285,0.018705934286117554,0.018604204058647156,0.08456747233867645,0.2132779061794281,0.15590068697929382,0.9951561689376831,0.9839380979537964,0.9852824807167053,0.9985030293464661,0.9648973345756531,0.9985489845275879,0.9875949621200562,0.9985103011131287,0.9985341429710388,0.9855908155441284,0.8934282064437866,0.9429071545600891
67,0.012667650418142527,0.018918453695282604,0.07815112918615341,5.508769989013672,0.00024499999999999967,2920.5,0.05471666157245636,0.07354055345058441,0.08255332708358765,0.02036021649837494,0.1308479756116867,0.01949412375688553,0.06515780091285706,0.019486062228679657,0.018694821745157242,0.0874287560582161,0.21173971891403198,0.1537935882806778,0.9940244555473328,0.984124481678009,0.986562967300415,0.9983906149864197,0.9665038585662842,0.998442530632019,0.9866203665733337,0.9984636902809143,0.9985222220420837,0.9851720333099365,0.8947157263755798,0.9436665177345276
68,0.01242458902693373,0.018680516194748774,0.07783583551645279,5.443500995635986,0.00024499999999999967,2962.8,0.05491647869348526,0.07603820413351059,0.08163350820541382,0.019357478246092796,0.13075341284275055,0.019439583644270897,0.06527597457170486,0.01820722594857216,0.018536536023020744,0.08694688975811005,0.2104339301586151,0.1524907946586609,0.9938132762908936,0.9840226769447327,0.9866819977760315,0.9985517263412476,0.966809868812561,0.9984938502311707,0.9872857928276062,0.998557448387146,0.9985989928245544,0.9851254224777222,0.8963006734848022,0.9436342120170593
69,0.012288772862764074,0.018522619823745205,0.07835686206817627,5.623427867889404,0.00024499999999999967,3005.4,0.05023271217942238,0.0763382837176323,0.08113722503185272,0.01988164149224758,0.13016550242900848,0.020546555519104004,0.06651054322719574,0.0220628809183836,0.0256253220140934,0.08532653748989105,0.2083921581506729,0.15406295657157898,0.9941824078559875,0.9830924272537231,0.9868540167808533,0.9982998371124268,0.9667858481407166,0.9982515573501587,0.9864108562469482,0.9981282353401184,0.9977885484695435,0.9857229590415955,0.8991190195083618,0.9430297613143921
70,0.012172970900900444,0.018067628850663597,0.0764390155673027,5.435488224029541,0.00024499999999999967,3047.7,0.04505084827542305,0.0769491046667099,0.08059974014759064,0.017986904829740524,0.1325417309999466,0.018038136884570122,0.06469198316335678,0.019240621477365494,0.01826590485870838,0.08509448170661926,0.2058420330286026,0.15296673774719238,0.9951528310775757,0.9840503334999084,0.987004816532135,0.998633861541748,0.965767502784729,0.9985859990119934,0.9872153401374817,0.9985204935073853,0.9985706210136414,0.9857536554336548,0.9011740684509277,0.9449374079704285
71,0.011959488719025867,0.018307583297789906,0.07788073271512985,5.6908440589904785,0.00024499999999999967,3090.8,0.04649636149406433,0.07951593399047852,0.08070052415132523,0.022319510579109192,0.129708394408226,0.019956855103373528,0.0665314570069313,0.0197171438485384,0.022282669320702553,0.08476714789867401,0.20489399135112762,0.15767881274223328,0.9944242835044861,0.9820820093154907,0.9869299530982971,0.998105525970459,0.9668723940849304,0.9982267022132874,0.9860031008720398,0.9982467889785767,0.9980818629264832,0.9856942296028137,0.9013268351554871,0.9411446452140808
72,0.011865662339993106,0.017618891035729403,0.07576830685138702,5.396961212158203,0.00024499999999999967,3132.9,0.04711686074733734,0.08063388615846634,0.07973048835992813,0.018682030960917473,0.1288340836763382,0.017188601195812225,0.06340960413217545,0.01813575066626072,0.017718052491545677,0.08383894711732864,0.20156128704547882,0.15237011015415192,0.9947764873504639,0.983184814453125,0.9873272776603699,0.9986149072647095,0.9672719836235046,0.9987051486968994,0.9875450730323792,0.9986191987991333,0.9986582398414612,0.9860265254974365,0.9045361280441284,0.9438806176185608
73,0.011743732368994881,0.01777021749243129,0.07596785575151443,5.442358016967773,0.00024499999999999967,3175.5,0.044637102633714676,0.07600445300340652,0.0812356024980545,0.018652310594916344,0.12955336272716522,0.017456181347370148,0.06543364375829697,0.018724657595157623,0.01837082952260971,0.08441431820392609,0.20383484661579132,0.15329696238040924,0.9951539635658264,0.9841598272323608,0.9870188236236572,0.9985672235488892,0.9671391844749451,0.998628556728363,0.9876359701156616,0.9985863566398621,0.998584508895874,0.9858208298683167,0.9031518697738647,0.9437121152877808
74,0.011667696597933623,0.01763973518378123,0.07577141374349594,5.607781887054443,0.00024499999999999967,3217.5,0.045445237308740616,0.07634813338518143,0.08007578551769257,0.01802276447415352,0.1286243498325348,0.017569566145539284,0.06429632753133774,0.017414500936865807,0.017656749114394188,0.08300133794546127,0.20103804767131805,0.1597641259431839,0.9950243830680847,0.9840416312217712,0.9872625470161438,0.9985653162002563,0.9672621488571167,0.998589038848877,0.9876766204833984,0.9986221194267273,0.9986096024513245,0.9862486720085144,0.9053823947906494,0.9400967359542847
75,0.011516182075117497,0.017577145631810034,0.0752130001783371,5.371194362640381,0.00024499999999999967,3259.8,0.04956101253628731,0.0742209404706955,0.08070400357246399,0.01722762919962406,0.12848982214927673,0.017348121851682663,0.06224065646529198,0.017488611862063408,0.017892837524414062,0.0838652178645134,0.20135124027729034,0.152165949344635,0.9944123029708862,0.984678328037262,0.987099826335907,0.9986639618873596,0.9674525260925293,0.9986664056777954,0.9878811836242676,0.998633861541748,0.9986175298690796,0.9859927892684937,0.9042723178863525,0.9441720843315125
76,0.011397328564007561,0.017345344324282627,0.07604018598794937,5.495197296142578,0.00024499999999999967,3302.5,0.05064798891544342,0.07289991527795792,0.0799560397863388,0.02030237950384617,0.12902115285396576,0.019342618063092232,0.06331662088632584,0.020117107778787613,0.020202985033392906,0.08419080078601837,0.19971172511577606,0.15277285873889923,0.994597852230072,0.9849516749382019,0.9871904850006104,0.9986304640769958,0.9668925404548645,0.9986075758934021,0.9884518384933472,0.9985978007316589,0.9985467791557312,0.9858793616294861,0.906265139579773,0.9448001980781555
77,0.011229447034140016,0.017538294199347118,0.0758993998169899,5.61980676651001,0.00024499999999999967,3344.8,0.046042826026678085,0.07364998757839203,0.08206486701965332,0.018776407465338707,0.12794893980026245,0.017889713868498802,0.06378208100795746,0.017503542825579643,0.017613980919122696,0.08595038950443268,0.19977633655071259,0.15979376435279846,0.9950799942016602,0.9851430654525757,0.9866414070129395,0.9986374378204346,0.9674033522605896,0.9986910820007324,0.988520622253418,0.9986996650695801,0.9986892938613892,0.9855241775512695,0.9049614071846008,0.9414384365081787
78,0.011148158170999197,0.017830359957994174,0.07730361074209213,5.625821590423584,0.00024499999999999967,3387.1,0.04628458619117737,0.07891190052032471,0.08012755960226059,0.02204291895031929,0.1285579800605774,0.020456092432141304,0.06706664711236954,0.02273084782063961,0.021155115216970444,0.08338740468025208,0.2021608203649521,0.1547614485025406,0.9944993257522583,0.9824636578559875,0.9871395230293274,0.9979963898658752,0.9670812487602234,0.9981687664985657,0.9854390025138855,0.998012900352478,0.998163104057312,0.9862239360809326,0.9054006934165955,0.9419124722480774
79,0.011115634586445818,0.017310187489529196,0.07592744380235672,5.468139171600342,0.00017149999999999975,3429.3,0.045016709715127945,0.0839376226067543,0.07939891517162323,0.016911447048187256,0.12917450070381165,0.01918267272412777,0.06511729210615158,0.018090037629008293,0.019716236740350723,0.08333594352006912,0.19729603826999664,0.15395189821720123,0.9952748417854309,0.983374297618866,0.9873385429382324,0.9987568259239197,0.9671809077262878,0.9986642003059387,0.9878652095794678,0.9987382888793945,0.998517632484436,0.9861136674880981,0.9067860245704651,0.9431637525558472
80,0.01037227582214803,0.01675860850669077,0.07324395328760147,5.238393306732178,0.00017149999999999975,3471.6,0.04270416125655174,0.07440653443336487,0.0791720300912857,0.018139580264687538,0.12654918432235718,0.018018672242760658,0.059219762682914734,0.017840171232819557,0.017708851024508476,0.08156408369541168,0.19637612998485565,0.14722830057144165,0.9956783056259155,0.9855080246925354,0.9874597191810608,0.9987794756889343,0.9681762456893921,0.9987255930900574,0.9895176291465759,0.998751699924469,0.9987889528274536,0.9866573214530945,0.9077975749969482,0.9478805661201477
81,0.010229007997530445,0.017095130663435928,0.07524687796831131,5.373643398284912,0.00017149999999999975,3516.3,0.04933552071452141,0.08228711038827896,0.07797668874263763,0.021078966557979584,0.1259993314743042,0.020108070224523544,0.06330012530088425,0.01847098581492901,0.018766159191727638,0.08120205998420715,0.19516673684120178,0.14927080273628235,0.994387686252594,0.9819173216819763,0.9878368973731995,0.9983347058296204,0.9685843586921692,0.9983410835266113,0.9871007800102234,0.9984527230262756,0.9984459280967712,0.9867948889732361,0.9087353348731995,0.944311261177063
82,0.010144961967041493,0.016879519724180017,0.07391219586133957,5.311008930206299,0.00017149999999999975,3558.3,0.04726307466626167,0.07501327991485596,0.07777570188045502,0.02020219713449478,0.1252206563949585,0.01828121580183506,0.06129053607583046,0.017954368144273758,0.018500950187444687,0.08161163330078125,0.1953708976507187,0.14846189320087433,0.994796872138977,0.9842985272407532,0.9878156185150146,0.9984261393547058,0.9688047170639038,0.9985259771347046,0.9881343841552734,0.9986533522605896,0.9985760450363159,0.9867646098136902,0.9085104465484619,0.946033775806427
83,0.010045273701683661,0.016858672693933777,0.07385994493961334,5.314205169677734,0.00017149999999999975,3601.6,0.048332687467336655,0.07297511398792267,0.07762625068426132,0.018344540148973465,0.12482310831546783,0.018535543233156204,0.06250528991222382,0.019793473184108734,0.018384898081421852,0.081624336540699,0.1948825865983963,0.1484914869070053,0.9946950078010559,0.9843342304229736,0.9879249334335327,0.9985021948814392,0.9689762592315674,0.9985159039497375,0.9876841306686401,0.9983643889427185,0.9985591173171997,0.9867920279502869,0.9090059399604797,0.9456045031547546
84,0.009957733068032004,0.017254912121534148,0.07667524367570877,5.591641902923584,0.00012004999999999981,3644.2,0.05711151659488678,0.07688411325216293,0.07755934447050095,0.025188950821757317,0.12456502765417099,0.021245168522000313,0.06579937785863876,0.02181771770119667,0.023669391870498657,0.08102820068597794,0.19348257780075073,0.15175150334835052,0.9930257201194763,0.9820122122764587,0.9879605174064636,0.9977706670761108,0.969251811504364,0.998024582862854,0.9854922294616699,0.9980288147926331,0.9978368282318115,0.9869667887687683,0.9096382856369019,0.9412864446640015
85,0.00954071528053085,0.016508915672580688,0.0723980963230133,5.183947563171387,0.00012004999999999981,3686.8,0.04639692232012749,0.07038145512342453,0.07690627872943878,0.01789497770369053,0.12343481183052063,0.016435828059911728,0.06079023703932762,0.017197605222463608,0.01717052422463894,0.08057775348424911,0.1951703280210495,0.1464204490184784,0.9952920079231262,0.9857721924781799,0.9881435632705688,0.9987611770629883,0.969556987285614,0.9987919926643372,0.9891744256019592,0.9987656474113464,0.9987702369689941,0.9870077967643738,0.9093266725540161,0.9481390714645386
86,0.009418013956032905,0.016304274759265325,0.07276441901922226,5.178070545196533,0.00012004999999999981,3729.2,0.04596438258886337,0.07264336198568344,0.07743731141090393,0.020191997289657593,0.12334445118904114,0.017940057441592216,0.062240660190582275,0.017243899405002594,0.017754733562469482,0.0812101736664772,0.19256505370140076,0.144636869430542,0.9952694177627563,0.9854018688201904,0.988094687461853,0.998562753200531,0.9697808623313904,0.9986767172813416,0.9885879755020142,0.9987183809280396,0.9986982941627502,0.9870489239692688,0.9113295078277588,0.9484866857528687
87,0.009333172942616574,0.016612448765481427,0.07324755936861038,5.282744407653809,0.00012004999999999981,3771.7,0.047811359167099,0.07470206916332245,0.07678413391113281,0.018969843164086342,0.12306754291057587,0.018023809418082237,0.06202320009469986,0.017506007105112076,0.018638473004102707,0.08057071268558502,0.1927354335784912,0.1481381505727768,0.9947375655174255,0.9841365218162537,0.9881150722503662,0.9984634518623352,0.9698072075843811,0.9984565377235413,0.9875354766845703,0.9985209107398987,0.9984289407730103,0.9870640635490417,0.9105596542358398,0.946496844291687
88,0.009269309738838272,0.01627043342967109,0.07149403542280197,5.110443592071533,0.00012004999999999981,3814.2,0.0424807146191597,0.07018198072910309,0.0766526460647583,0.017691629007458687,0.12274619936943054,0.01723492704331875,0.05932297185063362,0.01690705306828022,0.018258506432175636,0.08039820939302444,0.1925206184387207,0.14353297650814056,0.9956187605857849,0.9860332608222961,0.9881162643432617,0.9987695217132568,0.9698523283004761,0.9987925291061401,0.9892252087593079,0.9988276362419128,0.9987291097640991,0.9871344566345215,0.9107004404067993,0.9488779306411743
89,0.009228427339089766,0.016340252601142465,0.07203579694032669,5.0983405113220215,0.00012004999999999981,3856.9,0.05090832710266113,0.07039542496204376,0.07632005214691162,0.018318643793463707,0.12287621945142746,0.016695819795131683,0.05963964760303497,0.016505831852555275,0.016203589737415314,0.07988691329956055,0.19273196160793304,0.1439470648765564,0.9947554469108582,0.9861608743667603,0.988271951675415,0.9987812042236328,0.9697670340538025,0.9988234639167786,0.989477276802063,0.9988189935684204,0.9988401532173157,0.9872739911079407,0.9099257588386536,0.948881983757019
90,0.009144007601808198,0.016227952099407115,0.0720122680068016,5.149761199951172,0.00012004999999999981,3899.0,0.0457317940890789,0.07585320621728897,0.0761517882347107,0.018388161435723305,0.12287357449531555,0.016142796725034714,0.05980220064520836,0.01628638431429863,0.01658380962908268,0.0799042284488678,0.19064520299434662,0.14578400552272797,0.9950373768806458,0.9844869375228882,0.9883427619934082,0.9986690282821655,0.9700024127960205,0.9987778067588806,0.9886206388473511,0.9987736940383911,0.9987651109695435,0.987169623374939,0.9122192859649658,0.9478172659873962
91,0.009138923616158192,0.01638869001939889,0.07164747267961502,5.114721775054932,0.00012004999999999981,3941.7,0.042844515293836594,0.07439060509204865,0.07607166469097137,0.01702679507434368,0.12319748848676682,0.01710464060306549,0.059638623148202896,0.016304893419146538,0.016429536044597626,0.07975020259618759,0.1922103613615036,0.1448003053665161,0.9952279925346375,0.9843897223472595,0.9884060621261597,0.9986551403999329,0.9697098731994629,0.9985951781272888,0.9885098934173584,0.9986413717269897,0.9986771941184998,0.9872733950614929,0.9109832048416138,0.9476255774497986
92,0.009092033762802534,0.01623243817473562,0.07082191854715347,5.0674567222595215,0.00012004999999999981,3984.1,0.04272707179188728,0.07154197990894318,0.07577124238014221,0.015952613204717636,0.1217668280005455,0.01574825681746006,0.05829359218478203,0.016618140041828156,0.01582888700067997,0.07933603227138519,0.19206318259239197,0.1442151963710785,0.9955704212188721,0.9858490228652954,0.988379955291748,0.9988362193107605,0.9702377319335938,0.9988287091255188,0.9892378449440002,0.998786449432373,0.998848021030426,0.9873524308204651,0.9104159474372864,0.9490919709205627
93,0.00900914587985947,0.016338801548067373,0.07276690751314163,5.23805570602417,0.00012004999999999981,4026.9,0.04890087991952896,0.07358352839946747,0.07667048275470734,0.018212275579571724,0.1230391338467598,0.01801825501024723,0.06020738184452057,0.017028598114848137,0.018364865332841873,0.08149932324886322,0.19043712317943573,0.14724098145961761,0.994502067565918,0.9843593835830688,0.9881417751312256,0.998580276966095,0.9698780179023743,0.9986039996147156,0.9881039261817932,0.9986845850944519,0.998563826084137,0.986794114112854,0.9125776290893555,0.9470041990280151
94,0.008998142710171315,0.016192484025448928,0.0723310187458992,5.178476333618164,0.00012004999999999981,4069.1,0.048139553517103195,0.0736817792057991,0.0768062099814415,0.019670771434903145,0.12263526022434235,0.017566056922078133,0.05924862250685692,0.018534250557422638,0.017434658482670784,0.07984020560979843,0.1896858662366867,0.14472898840904236,0.994727373123169,0.9847735166549683,0.9880532026290894,0.998467743396759,0.9700527191162109,0.9986425638198853,0.9888826012611389,0.9985674023628235,0.9985989332199097,0.9872057437896729,0.9128643274307251,0.9471189379692078
95,0.008941849246131171,0.01601090090640892,0.07119020819664001,5.104463577270508,0.00012004999999999981,4111.5,0.046240709722042084,0.07116279751062393,0.07611226290464401,0.017340678721666336,0.12166447937488556,0.017012258991599083,0.05765615776181221,0.016910500824451447,0.017092274501919746,0.07927802950143814,0.1898082196712494,0.14400413632392883,0.9952141046524048,0.9859240055084229,0.9882679581642151,0.9987220168113708,0.9702548980712891,0.9987797737121582,0.9895098209381104,0.9987576007843018,0.9987459182739258,0.9873334169387817,0.91254061460495,0.9491173624992371
96,0.008901290778390502,0.016140848299085773,0.07165605574846268,5.081588268280029,8.403499999999987e-05,4153.9,0.04859142377972603,0.07163442671298981,0.07673260569572449,0.017711883410811424,0.12365637719631195,0.01639775186777115,0.05922572314739227,0.016329223290085793,0.016197126358747482,0.07986146956682205,0.18973971903324127,0.1437949389219284,0.994896650314331,0.9852843880653381,0.9881832599639893,0.998664140701294,0.9696885347366333,0.998768150806427,0.9889569282531738,0.9987513422966003,0.9987777471542358,0.9871960878372192,0.9126774072647095,0.9481105208396912
97,0.008625447996416813,0.01587968137674852,0.07015420496463776,5.0226569175720215,8.403499999999987e-05,4197.3,0.044633183628320694,0.06960402429103851,0.07585688680410385,0.015349121764302254,0.12238091230392456,0.015194348990917206,0.05743428319692612,0.0149085633456707,0.014803447760641575,0.07858587801456451,0.18897612392902374,0.14412373304367065,0.9954009056091309,0.9863276481628418,0.9883612394332886,0.9989177584648132,0.9700796604156494,0.9989412426948547,0.9898239970207214,0.9989386200904846,0.9989578127861023,0.9874643683433533,0.9130732417106628,0.9491839408874512
98,0.008555089616165993,0.015992823684394152,0.07093896716833115,5.054383754730225,8.403499999999987e-05,4239.9,0.05008789524435997,0.07030145078897476,0.07513311505317688,0.016084948554635048,0.12164867669343948,0.016262518242001534,0.05833292752504349,0.015533220954239368,0.01590658910572529,0.07848222553730011,0.18958023190498352,0.14391382038593292,0.9947253465652466,0.9858939051628113,0.9885364174842834,0.9988458752632141,0.9702224731445312,0.9988203048706055,0.9896257519721985,0.9988572597503662,0.9988457560539246,0.9875271320343018,0.9125320911407471,0.9493319988250732
99,0.008499194118479977,0.01583334305337223,0.0703858956694603,4.998175144195557,8.403499999999987e-05,4282.5,0.04983533173799515,0.06905435025691986,0.07526518404483795,0.015731047838926315,0.12097672373056412,0.016493557021021843,0.056866735219955444,0.014845442026853561,0.015410279855132103,0.07896822690963745,0.1886410117149353,0.14254280924797058,0.9947931170463562,0.9862591624259949,0.988558828830719,0.9989036321640015,0.9705644845962524,0.998856246471405,0.9896607398986816,0.9989460110664368,0.9989423751831055,0.9874383807182312,0.9131364822387695,0.9500945210456848
100,0.008445989117285618,0.015877818627419157,0.07016143947839737,5.00419282913208,8.403499999999987e-05,4325.0,0.043015845119953156,0.07174509763717651,0.07542484253644943,0.015337277203798294,0.12099429219961166,0.015309903770685196,0.05791788175702095,0.015295070596039295,0.015696458518505096,0.07867833226919174,0.18951818346977234,0.14300404489040375,0.9955455660820007,0.9855443835258484,0.9885267019271851,0.998898446559906,0.9706313610076904,0.998909592628479,0.9892356991767883,0.9988954067230225,0.9989051222801208,0.9875529408454895,0.9131348729133606,0.9498666524887085
101,0.008415857621240351,0.015935697677527456,0.07092241197824478,5.031581878662109,5.8824499999999904e-05,4368.1,0.05143421143293381,0.0698515996336937,0.07510560005903244,0.016804290935397148,0.12058793008327484,0.016651352867484093,0.058029890060424805,0.01600974053144455,0.016618693247437477,0.07899016886949539,0.18862639367580414,0.14235904812812805,0.9945902228355408,0.9858700037002563,0.988550066947937,0.9987522959709167,0.9705665707588196,0.9987490773200989,0.9893614649772644,0.9988123178482056,0.9988075494766235,0.9873453974723816,0.9130680561065674,0.9492584466934204
102,0.008209928127409538,0.015830016512486833,0.0705849751830101,4.991501808166504,5.8824499999999904e-05,4411.9,0.052046023309230804,0.06937409937381744,0.07519616186618805,0.01608012430369854,0.12031514197587967,0.015739524737000465,0.05752464383840561,0.01548097189515829,0.016130942851305008,0.07907722890377045,0.18808701634407043,0.1419677734375,0.9944328665733337,0.9857948422431946,0.9884958267211914,0.9987995624542236,0.9707754850387573,0.998791515827179,0.9893792271614075,0.9988309144973755,0.9988097548484802,0.9873217940330505,0.9139559268951416,0.949629008769989
